hh_id,state,region,district,response_code,multiplier
801142201,10,101,1014,2,7128.985
801142202,10,101,1014,2,7128.985
801142301,10,101,1014,2,20436.42
801151101,10,101,1016,1,347.87
801151201,10,101,1016,1,212.585
801151202,10,101,1016,1,212.585
801151301,10,101,1016,1,3208.125
801152101,10,101,1016,1,2435.08
801152201,10,101,1016,1,2782.95
801152202,10,101,1016,1,2782.95
801152301,10,101,1016,1,11131.8
801161101,10,101,1017,1,311.54
801161201,10,101,1017,1,428.365
801161202,10,101,1017,1,428.365
801161301,10,101,1017,1,2297.59
801162101,10,101,1017,1,2102.88
801162201,10,101,1017,1,4030.52
801162202,10,101,1017,1,4030.52
801162301,10,101,1017,1,17874.48
801171101,10,101,1015,1,1553.68
801171201,10,101,1015,1,2219.545
801171202,10,101,1015,1,2219.545
801171301,10,101,1015,1,16424.635
801172101,10,101,1015,2,3551.27
801172201,10,101,1015,1,2885.41
801172202,10,101,1015,1,2885.41
801172301,10,101,1015,1,19088.09
801181101,10,101,1014,1,50.59
801181201,10,101,1014,1,223.435
801181202,10,101,1014,1,223.435
801181301,10,101,1014,1,261.375
801182101,10,101,1014,1,2158.455
801182201,10,101,1014,1,16188.4
801182202,10,101,1014,1,16188.4
801182301,10,101,1014,1,14029.945
801191101,10,101,1016,2,133.425
801191201,10,101,1016,2,300.205
801191202,10,101,1016,2,300.205
801191301,10,101,1016,2,5403.69
801192101,10,101,1016,2,3002.05
801192201,10,101,1016,2,2001.365
801192202,10,101,1016,2,2001.365
801192301,10,101,1016,2,18012.305
801201101,10,101,1007,1,75.975
801201201,10,101,1007,1,303.89
801201202,10,101,1007,1,303.89
801201301,10,101,1007,1,911.675
801202101,10,101,1007,1,633.105
801202201,10,101,1007,1,7755.56
801202202,10,101,1007,1,7755.56
801202301,10,101,1007,1,19309.77
801211201,10,101,1009,1,823.435
801211202,10,101,1009,1,823.435
801211301,10,101,1009,1,4208.665
801212101,10,101,1009,1,686.195
801212102,10,101,1009,1,686.195
801212201,10,101,1009,1,4117.175
801212202,10,101,1009,1,4117.175
801212301,10,101,1009,1,16743.175
801221201,10,101,1008,1,332.105
801221202,10,101,1008,1,332.105
801221203,10,101,1008,1,332.105
801221301,10,101,1008,1,3218.88
801222201,10,101,1008,1,1226.24
801222202,10,101,1008,1,1226.24
801222203,10,101,1008,1,1226.24
801222301,10,101,1008,1,10346.405
801231201,10,101,1009,1,1762.31
801231202,10,101,1009,1,1762.31
801231301,10,101,1009,1,7671.24
801232101,10,101,1009,1,621.99
801232102,10,101,1009,1,621.99
801232201,10,101,1009,1,621.99
801232202,10,101,1009,1,621.99
801232301,10,101,1009,1,24050.37
801241101,10,101,1007,1,62.75
801241102,10,101,1007,1,62.75
801241201,10,101,1007,1,62.75
801241202,10,101,1007,1,62.75
801241203,10,101,1007,1,62.75
801241204,10,101,1007,1,62.75
801241301,10,101,1007,1,2183.695
801242301,10,101,1007,1,28714.33
801251101,10,101,1010,1,1032.38
801251201,10,101,1010,1,619.43
801251202,10,101,1010,1,619.43
801251203,10,101,1010,1,619.43
801251204,10,101,1010,1,619.43
801251205,10,101,1010,1,619.43
801251301,10,101,1010,1,10969.03
801251302,10,101,1010,1,10969.03
801261101,10,101,1010,1,149.31
801261201,10,101,1010,1,821.21
801261202,10,101,1010,1,821.21
801261301,10,101,1010,1,16872.11
801262101,10,101,1010,1,298.62
801262201,10,101,1010,1,1194.485
801262202,10,101,1010,1,1194.485
801262301,10,101,1010,1,27174.555
801271201,10,101,1008,1,672.9
801271202,10,101,1008,1,672.9
801271203,10,101,1008,1,672.9
801271301,10,101,1008,1,5248.6
801272201,10,101,1008,1,1307.345
801272202,10,101,1008,1,1307.345
801272203,10,101,1008,1,1307.345
801272301,10,101,1008,1,12227.51
801281101,10,101,1007,1,93.28
801281201,10,101,1007,1,139.92
801281202,10,101,1007,1,139.92
801281301,10,101,1007,1,10354.095
801282101,10,101,1007,1,186.56
801282201,10,101,1007,1,652.96
801282202,10,101,1007,1,652.96
801282301,10,101,1007,1,18842.58
801291101,10,101,1009,1,35.6
801291102,10,101,1009,1,35.6
801291201,10,101,1009,1,78.32
801291202,10,101,1009,1,78.32
801291301,10,101,1009,1,733.375
801292201,10,101,1009,1,6091.3
801292202,10,101,1009,1,6091.3
801292301,10,101,1009,1,28986.175
801301101,10,101,1017,1,1041.76
801301102,10,101,1017,1,1041.76
801301201,10,101,1017,1,5599.46
801301202,10,101,1017,1,5599.46
801301203,10,101,1017,1,5599.46
801301204,10,101,1017,1,5599.46
801301301,10,101,1017,1,7031.875
801301302,10,101,1017,1,7031.875
801311101,10,101,1018,1,505.22
801311201,10,101,1018,1,1199.905
801311202,10,101,1018,1,1199.905
801311301,10,101,1018,1,1263.055
801312101,10,101,1018,1,1894.585
801312201,10,101,1018,1,8525.625
801312202,10,101,1018,1,8525.625
801312301,10,101,1018,1,7199.415
801321101,10,101,1018,1,1328.195
801321201,10,101,1018,1,4743.555
801321202,10,101,1018,1,4743.555
801321301,10,101,1018,1,4364.075
801322101,10,101,1018,1,3035.875
801322201,10,101,1018,1,4933.3
801322202,10,101,1018,1,4933.3
801322301,10,101,1018,1,15938.35
801331101,10,101,1019,1,653.665
801331201,10,101,1019,1,490.25
801331202,10,101,1019,1,490.25
801331301,10,101,1019,1,5556.155
801332101,10,101,1019,1,1176.6
801332201,10,101,1019,1,3725.89
801332202,10,101,1019,1,3725.89
801332301,10,101,1019,1,31375.935
801341101,10,101,1017,1,364.615
801341201,10,101,1017,1,1640.77
801341202,10,101,1017,1,1640.77
801341301,10,101,1017,1,1718.905
801342101,10,101,1017,1,2187.695
801342201,10,101,1017,1,6094.295
801342202,10,101,1017,1,6094.295
801342301,10,101,1017,1,11563.53
801351101,10,101,1019,3,509.345
801351201,10,101,1019,3,2292.06
801351202,10,101,1019,3,2292.06
801351301,10,101,1019,3,3638.195
801352101,10,101,1019,3,2182.915
801352201,10,101,1019,3,8367.845
801352202,10,101,1019,3,8367.845
801352301,10,101,1019,3,16735.695
801361101,10,101,1019,3,360.695
801361201,10,101,1019,3,1021.97
801361202,10,101,1019,3,1021.97
801361301,10,101,1019,3,288.555
801362101,10,101,1019,3,4616.91
801362201,10,101,1019,3,9810.93
801362202,10,101,1019,3,9810.93
801362301,10,101,1019,3,16543.92
801371101,10,101,1018,1,1019.29
801371102,10,101,1018,1,1019.29
801371201,10,101,1018,1,4650.52
801371202,10,101,1018,1,4650.52
801371203,10,101,1018,1,4650.52
801371204,10,101,1018,1,4650.52
801371301,10,101,1018,1,7517.28
801371302,10,101,1018,1,7517.28
801381101,10,101,1017,1,284.055
801381201,10,101,1017,1,872.45
801381202,10,101,1017,1,872.45
801381301,10,101,1017,1,1704.32
801382101,10,101,1017,1,1947.795
801382201,10,101,1017,1,8602.77
801382202,10,101,1017,1,8602.77
801382301,10,101,1017,1,8765.085
801391101,10,101,1019,3,838.225
801391201,10,101,1019,3,2005.75
801391202,10,101,1019,3,2005.75
801391301,10,101,1019,3,1257.335
801392101,10,101,1019,3,4670.1
801392201,10,101,1019,3,9699.435
801392202,10,101,1019,3,9699.435
801392301,10,101,1019,3,8262.48
801401101,10,101,1018,4,344.825
801401201,10,101,1018,1,593.86
801401202,10,101,1018,1,593.86
801401301,10,101,1018,1,1839.055
801402101,10,101,1018,1,2528.705
801402201,10,101,1018,1,10325.535
801402202,10,101,1018,1,10325.535
801402301,10,101,1018,1,16858.02
801411101,10,101,1019,3,491.415
801411201,10,101,1019,3,945.03
801411202,10,101,1019,3,945.03
801411301,10,101,1019,3,1587.65
801412101,10,101,1019,3,1134.035
801412201,10,101,1019,3,10206.315
801412202,10,101,1019,3,10206.315
801412301,10,101,1019,3,10206.315
801421101,10,101,1019,1,645.515
801421201,10,101,1019,1,1613.785
801421202,10,101,1019,1,1613.785
801421301,10,101,1019,1,12103.385
801422101,10,101,1019,1,322.755
801422201,10,101,1019,1,968.27
801422202,10,101,1019,1,968.27
801422301,10,101,1019,1,37117.045
801431101,10,101,1019,3,94.955
801431201,10,101,1019,3,1044.53
801431202,10,101,1019,3,1044.53
801431301,10,101,1019,3,925.83
801432101,10,101,1019,3,2278.97
801432201,10,101,1019,3,14813.315
801432202,10,101,1019,3,14813.315
801432301,10,101,1019,3,4178.115
801441101,10,101,1018,1,865.235
801441201,10,101,1018,1,2595.7
801441202,10,101,1018,1,2595.7
801441301,10,101,1018,1,6427.45
801442101,10,101,1018,1,1483.26
801442201,10,101,1018,1,7601.695
801442202,10,101,1018,1,7601.695
801442301,10,101,1018,1,13349.32
801451101,10,101,1020,1,222.62
801451102,10,101,1020,1,222.62
801451201,10,101,1020,2,2560.125
801451202,10,101,1020,1,2560.125
801451301,10,101,1020,1,1780.96
801452201,10,101,1020,2,5046.045
801452202,10,101,1020,1,5046.045
801452301,10,101,1020,2,20777.84
801461101,10,101,1020,1,355.23
801461201,10,101,1020,1,967.02
801461202,10,101,1020,1,967.02
801461301,10,101,1020,1,2052.455
801462101,10,101,1020,3,2131.395
801462201,10,101,1020,1,9946.505
801462202,10,101,1020,1,9946.505
801462301,10,101,1020,2,12433.13
801471101,10,101,1019,1,239.05
801471201,10,101,1019,1,1035.88
801471202,10,101,1019,1,1035.88
801471301,10,101,1019,1,6055.905
801472101,10,101,1019,1,956.195
801472201,10,101,1019,1,4302.88
801472202,10,101,1019,1,4302.88
801472301,10,101,1019,1,20717.57
801481101,10,101,1018,1,371.96
801481201,10,101,1018,1,2045.77
801481202,10,101,1018,1,2045.77
801481301,10,101,1018,1,5672.365
801482101,10,101,1018,1,1859.79
801482201,10,101,1018,1,5765.355
801482202,10,101,1018,1,5765.355
801482301,10,101,1018,1,26037.09
801491101,10,101,1020,1,166.95
801491201,10,101,1020,2,1185.355
801491202,10,101,1020,2,1185.355
801491301,10,101,1020,2,634.415
801492101,10,101,1020,1,1101.88
801492201,10,101,1020,1,7713.16
801492202,10,101,1020,1,7713.16
801492301,10,101,1020,2,19833.845
801501101,10,102,1025,2,172.01
801501201,10,102,1025,2,150.51
801501202,10,102,1025,2,150.51
801501301,10,102,1025,2,3655.215
801502101,10,102,1025,2,387.025
801502201,10,102,1025,2,387.025
801502202,10,102,1025,2,387.025
801502301,10,102,1025,2,8643.505
801511101,10,102,1026,1,336.32
801511102,10,102,1026,1,336.32
801511201,10,102,1026,1,392.375
801511202,10,102,1026,1,392.375
801511203,10,102,1026,1,392.375
801511204,10,102,1026,2,392.375
801511301,10,102,1026,2,5269.02
801511302,10,102,1026,2,5269.02
801521201,10,102,1025,2,11.75
801521202,10,102,1025,2,11.75
801521301,10,102,1025,2,587.58
801521302,10,102,1025,2,587.58
801522301,10,102,1025,2,3131.795
801522302,10,102,1025,2,3131.795
801522303,10,102,1025,2,3131.795
801522304,10,102,1025,2,3131.795
801531101,10,102,1027,1,297.31
801531201,10,102,1027,2,1300.72
801531202,10,102,1027,2,1300.72
801531301,10,102,1027,1,2973.08
801532101,10,102,1027,1,1189.23
801532201,10,102,1027,2,1560.865
801532202,10,102,1027,2,1560.865
801532301,10,102,1027,1,6986.735
801541101,10,102,1024,2,803.895
801541201,10,102,1024,2,142.625
801541202,10,102,1024,2,142.625
801541301,10,102,1024,2,1944.91
801542201,10,102,1024,2,1750.42
801542202,10,102,1024,2,1750.42
801542301,10,102,1024,2,13069.805
801551201,10,102,1027,4,41.65
801551202,10,102,1027,2,41.65
801551301,10,102,1027,2,2269.875
801552101,10,102,1027,4,374.84
801552102,10,102,1027,4,374.84
801552201,10,102,1027,4,3935.835
801552202,10,102,1027,4,3935.835
801552301,10,102,1027,2,23615.015
801561101,10,102,1028,2,164.82
801561201,10,102,1028,2,428.535
801561202,10,102,1028,2,428.535
801561301,10,102,1028,2,824.105
801562101,10,102,1028,2,395.57
801562201,10,102,1028,2,1409.225
801562202,10,102,1028,2,1409.225
801562301,10,102,1028,2,1483.395
801571101,10,102,1026,1,27.53
801571201,10,102,1026,2,299.365
801571202,10,102,1026,2,299.365
801571301,10,102,1026,1,68.82
801572101,10,102,1026,1,309.685
801572201,10,102,1026,2,1806.505
801572202,10,102,1026,1,1806.505
801572301,10,102,1026,1,5884.045
801581101,10,102,1024,2,109.475
801581201,10,102,1024,2,224.425
801581202,10,102,1024,2,224.425
801581301,10,102,1024,2,569.28
801582101,10,102,1024,2,1872.05
801582201,10,102,1024,2,6656.175
801582202,10,102,1024,2,6656.175
801582301,10,102,1024,2,3328.09
801591101,10,102,1027,1,190.1
801591102,10,102,1027,4,190.1
801591201,10,102,1027,3,893.475
801591202,10,102,1027,4,893.475
801591301,10,102,1027,2,1026.545
801592201,10,102,1027,4,15892.455
801592202,10,102,1027,3,15892.455
801592301,10,102,1027,2,3764.005
801601101,10,102,1029,1,211.505
801601102,10,102,1029,1,211.505
801601201,10,102,1029,1,1184.425
801601202,10,102,1029,1,1184.425
801601301,10,102,1029,1,803.715
801602201,10,102,1029,1,10511.755
801602202,10,102,1029,1,10511.755
801602301,10,102,1029,1,1480.53
801611101,10,102,1030,1,159.215
801611201,10,102,1030,1,398.045
801611202,10,102,1030,1,398.045
801611301,10,102,1030,1,13055.805
801612101,10,102,1030,1,318.435
801612201,10,102,1030,1,955.305
801612202,10,102,1030,1,955.305
801612301,10,102,1030,1,18469.185
801621101,10,102,1029,2,378.815
801621201,10,102,1029,2,168.36
801621202,10,102,1029,2,168.36
801621301,10,102,1029,2,3493.52
801622101,10,102,1029,2,1178.535
801622201,10,102,1029,2,883.9
801622202,10,102,1029,2,883.9
801622301,10,102,1029,2,16499.51
801631101,10,102,1030,4,111.785
801631201,10,102,1030,1,130.415
801631202,10,102,1030,1,130.415
801631301,10,102,1030,1,3428.03
801632101,10,102,1030,1,1490.45
801632201,10,102,1030,1,5365.615
801632202,10,102,1030,1,5365.615
801632301,10,102,1030,1,10731.225
801641101,10,102,1028,2,27.84
801641201,10,102,1028,2,1286.255
801641202,10,102,1028,2,1286.255
801641203,10,102,1028,2,1286.255
801641204,10,102,1028,2,1286.255
801641205,10,102,1028,2,1286.255
801641301,10,102,1028,2,528.98
801641302,10,102,1028,2,528.98
801651101,10,102,1031,2,758.305
801651102,10,102,1031,4,758.305
801651201,10,102,1031,1,2906.83
801651202,10,102,1031,1,2906.83
801651203,10,102,1031,3,2906.83
801651204,10,102,1031,2,2906.83
801651301,10,102,1031,1,9226.025
801651302,10,102,1031,1,9226.025
801661101,10,102,1032,1,73.865
801661201,10,102,1032,1,354.565
801661202,10,102,1032,1,354.565
801661301,10,102,1032,1,384.11
801662101,10,102,1032,1,398.885
801662201,10,102,1032,1,155.12
801662202,10,102,1032,1,155.12
801662301,10,102,1032,1,3545.635
801671101,10,102,1029,1,376.255
801671201,10,102,1029,1,344.9
801671202,10,102,1029,1,344.9
801671301,10,102,1029,1,4201.53
801672101,10,102,1029,1,2508.375
801672201,10,102,1029,1,1567.735
801672202,10,102,1029,1,1567.735
801672301,10,102,1029,1,23202.48
801681101,10,102,1028,1,994.7
801681201,10,102,1028,1,2344.645
801681202,10,102,1028,1,2344.645
801681301,10,102,1028,1,7815.485
801682101,10,102,1028,1,2273.595
801682201,10,102,1028,1,14494.175
801682202,10,102,1028,2,14494.175
801682301,10,102,1028,1,25009.56
801691101,10,102,1031,2,1094.44
801691201,10,102,1031,2,547.22
801691202,10,102,1031,2,547.22
801691301,10,102,1031,2,5362.76
801692101,10,102,1031,2,2188.88
801692201,10,102,1031,2,766.11
801692202,10,102,1031,2,766.11
801692301,10,102,1031,2,14446.615
801701201,10,101,1011,1,771.08
801701202,10,101,1011,1,771.08
801701301,10,101,1011,1,4676.24
801702101,10,101,1011,1,746.21
801702102,10,101,1011,1,746.21
801702201,10,101,1011,1,2686.35
801702202,10,101,1011,1,2686.35
801702301,10,101,1011,1,2984.835
801711201,10,101,1013,1,290.1
801711202,10,101,1013,1,290.1
801711203,10,101,1013,1,290.1
801711301,10,101,1013,1,662.18
801712201,10,101,1013,1,6230.81
801712202,10,101,1013,1,6230.81
801712203,10,101,1013,1,6230.81
801712301,10,101,1013,1,10784.1
801721101,10,101,1012,1,42.87
801721102,10,101,1012,1,42.87
801721201,10,101,1012,1,411.54
801721202,10,101,1012,1,411.54
801721301,10,101,1012,1,960.255
801722201,10,101,1012,1,6516.02
801722202,10,101,1012,1,6516.02
801722301,10,101,1012,1,18519.21
801731101,10,101,1013,1,59.815
801731201,10,101,1013,1,418.695
801731202,10,101,1013,1,418.695
801731301,10,101,1013,1,757.635
801732101,10,101,1013,1,2153.28
801732201,10,101,1013,1,3050.48
801732202,10,101,1013,1,3050.48
801732301,10,101,1013,1,20456.165
801741201,10,101,1010,1,115.955
801741202,10,101,1010,1,115.955
801741203,10,101,1010,1,115.955
801741301,10,101,1010,1,5391.8
801742201,10,101,1010,1,2840.84
801742202,10,101,1010,1,2840.84
801742203,10,101,1010,1,2840.84
801742301,10,101,1010,1,16233.375
801751101,10,101,1013,1,158.8
801751201,10,101,1013,1,2064.395
801751202,10,101,1013,2,2064.395
801751301,10,101,1013,1,6828.39
801752101,10,101,1013,1,317.6
801752201,10,101,1013,1,4763.995
801752202,10,101,1013,1,4763.995
801752301,10,101,1013,1,13021.58
801761201,10,101,1014,2,298.265
801761202,10,101,1014,2,298.265
801761301,10,101,1014,1,1155.78
801762101,10,101,1014,1,149.135
801762102,10,101,1014,2,149.135
801762201,10,101,1014,2,503.325
801762202,10,101,1014,2,503.325
801762301,10,101,1014,2,1640.465
801771101,10,101,1012,1,396.515
801771201,10,101,1012,1,2213.87
801771202,10,101,1012,1,2213.87
801771301,10,101,1012,1,3304.285
801772101,10,101,1012,1,793.03
801772201,10,101,1012,1,5947.715
801772202,10,101,1012,1,5947.715
801772301,10,101,1012,1,10573.715
801781201,10,101,1011,1,183.065
801781202,10,101,1011,1,183.065
801781203,10,101,1011,1,183.065
801781301,10,101,1011,1,6834.48
801782201,10,101,1011,1,3661.33
801782202,10,101,1011,1,3661.33
801782203,10,101,1011,1,3661.33
801782301,10,101,1011,1,25263.165
801791201,10,101,1013,1,83.925
801791202,10,101,1013,1,83.925
801791301,10,101,1013,1,547.355
801792101,10,101,1013,1,372.2
801792102,10,101,1013,1,372.2
801792201,10,101,1013,1,6513.5
801792202,10,101,1013,1,6513.5
801792301,10,101,1013,1,21959.805
801801101,10,101,1001,2,69.715
801801201,10,101,1001,2,195.205
801801202,10,101,1001,2,195.205
801801301,10,101,1001,2,1213.045
801802101,10,101,1001,1,195.205
801802201,10,101,1001,1,1512.825
801802202,10,101,1001,1,1512.825
801802301,10,101,1001,1,3708.855
801811101,10,101,1002,2,37.375
801811201,10,101,1002,2,130.815
801811202,10,101,1002,2,130.815
801811301,10,101,1002,1,364.415
801812101,10,101,1002,2,2382.73
801812201,10,101,1002,2,3812.365
801812202,10,101,1002,2,3812.365
801812301,10,101,1002,2,17155.65
801821101,10,101,1001,1,1256.385
801821201,10,101,1001,1,5653.725
801821202,10,101,1001,2,5653.725
801821301,10,101,1001,1,17589.36
801822101,10,101,1001,1,2512.765
801822201,10,101,1001,1,10469.855
801822202,10,101,1001,2,10469.855
801822301,10,101,1001,1,31828.365
801831101,10,101,1002,1,701.6
801831201,10,101,1002,1,701.6
801831202,10,101,1002,1,701.6
801831301,10,101,1002,2,4069.275
801832101,10,101,1002,2,1262.88
801832201,10,101,1002,1,2525.755
801832202,10,101,1002,2,2525.755
801832301,10,101,1002,2,21889.885
801841101,10,101,1021,1,87.1
801841201,10,101,1021,1,157.87
801841202,10,101,1021,1,157.87
801841301,10,101,1021,1,675.035
801842101,10,101,1021,1,1829.125
801842201,10,101,1021,1,3353.395
801842202,10,101,1021,1,3353.395
801842301,10,101,1021,2,20425.23
801851101,10,101,1002,2,406.195
801851201,10,101,1002,2,1073.52
801851202,10,101,1002,2,1073.52
801851301,10,101,1002,2,2205.065
801852101,10,101,1002,2,2030.98
801852201,10,101,1002,1,3249.57
801852202,10,101,1002,2,3249.57
801852301,10,101,1002,1,26402.755
801861201,10,101,1003,1,225.11
801861202,10,101,1003,1,225.11
801861203,10,101,1003,1,225.11
801861301,10,101,1003,1,1074.395
801862201,10,101,1003,1,1360.9
801862202,10,101,1003,1,1360.9
801862203,10,101,1003,1,1360.9
801862301,10,101,1003,1,6124.055
801871101,10,101,1001,1,242.58
801871201,10,101,1001,1,576.13
801871202,10,101,1001,2,576.13
801871301,10,101,1001,2,2304.515
801872101,10,101,1001,2,3335.48
801872201,10,101,1001,2,7004.505
801872202,10,101,1001,2,7004.505
801872301,10,101,1001,2,24682.545
801881101,10,101,1021,1,33.825
801881201,10,101,1021,2,209.71
801881202,10,101,1021,1,209.71
801881301,10,101,1021,2,365.3
801882101,10,101,1021,1,1244.73
801882201,10,101,1021,1,5445.695
801882202,10,101,1021,2,5445.695
801882301,10,101,1021,1,13380.85
801891101,10,101,1002,2,607.02
801891201,10,101,1002,2,1821.055
801891202,10,101,1002,2,1821.055
801891301,10,101,1002,2,6191.58
801892101,10,101,1002,1,2549.475
801892201,10,101,1002,1,4734.74
801892202,10,101,1002,1,4734.74
801892301,10,101,1002,2,18574.745
801901101,10,101,1020,1,24.635
801901201,10,101,1020,1,19.355
801901202,10,101,1020,1,19.355
801901301,10,101,1020,1,337.865
801902101,10,101,1020,1,3167.465
801902201,10,101,1020,1,2058.85
801902202,10,101,1020,1,2058.85
801902301,10,101,1020,1,25973.195
801911101,10,102,1022,2,250.975
801911201,10,102,1022,2,412.315
801911202,10,102,1022,2,412.315
801911301,10,102,1022,2,2151.205
801912101,10,102,1022,2,1434.135
801912201,10,102,1022,2,1434.135
801912202,10,102,1022,2,1434.135
801912301,10,102,1022,2,7314.1
801921101,10,101,1021,1,19.81
801921201,10,101,1021,1,99.04
801921202,10,101,1021,1,99.04
801921301,10,101,1021,1,521.62
801922101,10,101,1021,1,1485.63
801922201,10,101,1021,1,2377.01
801922202,10,101,1021,1,2377.01
801922301,10,101,1021,1,18421.82
801931101,10,102,1022,3,1217.2
801931201,10,102,1022,3,4564.49
801931202,10,102,1022,2,4564.49
801931301,10,102,1022,2,5964.27
801932101,10,102,1022,2,1460.635
801932201,10,102,1022,2,9981.02
801932202,10,102,1022,2,9981.02
801932301,10,102,1022,3,32620.895
801941101,10,101,1020,1,53.88
801941201,10,101,1020,2,206.535
801941202,10,101,1020,1,206.535
801941301,10,101,1020,1,457.97
801942101,10,101,1020,1,1077.58
801942201,10,101,1020,2,4130.72
801942202,10,101,1020,1,4130.72
801942301,10,101,1020,1,24425.12
801951101,10,102,1023,2,147.445
801951201,10,102,1023,2,1000.505
801951202,10,102,1023,1,1000.505
801951301,10,102,1023,2,652.96
801952101,10,102,1023,2,1516.555
801952201,10,102,1023,2,12511.565
801952202,10,102,1023,2,12511.565
801952301,10,102,1023,2,6445.35
801961101,10,102,1023,2,104.505
801961201,10,102,1023,2,716.615
801961202,10,102,1023,2,716.615
801961301,10,102,1023,2,537.46
801962101,10,102,1023,2,2717.16
801962201,10,102,1023,2,13585.8
801962202,10,102,1023,2,13585.8
801962301,10,102,1023,2,9704.14
801971201,10,101,1021,1,109.775
801971202,10,101,1021,1,109.775
801971301,10,101,1021,1,2015.86
801972101,10,101,1021,1,279.425
801972102,10,101,1021,1,279.425
801972201,10,101,1021,1,2375.12
801972202,10,101,1021,1,2375.12
801972301,10,101,1021,1,22633.515
801981101,10,101,1020,1,103.45
801981201,10,101,1020,2,258.62
801981202,10,101,1020,1,258.62
801981301,10,101,1020,1,2017.23
801982101,10,101,1020,1,1086.2
801982201,10,101,1020,2,7603.395
801982202,10,101,1020,1,7603.395
801982301,10,101,1020,2,19551.59
801991101,10,102,1022,2,1173.835
801991201,10,102,1022,2,1173.835
801991202,10,102,1022,2,1173.835
801991301,10,102,1022,2,7695.145
801992101,10,102,1022,2,3651.935
801992201,10,102,1022,2,5999.605
801992202,10,102,1022,2,5999.605
801992301,10,102,1022,2,30780.585
802011101,10,101,1001,2,494.505
802011201,10,101,1001,2,395.6
802011202,10,101,1001,1,395.6
802011301,10,101,1001,1,7120.835
802012101,10,101,1001,1,4945.025
802012201,10,101,1001,2,1236.255
802012202,10,101,1001,2,1236.255
802012301,10,101,1001,1,37087.69
802021101,10,101,1001,1,516.395
802021201,10,101,1001,1,206.555
802021202,10,101,1001,1,206.555
802021301,10,101,1001,2,3666.385
802022101,10,101,1001,2,1032.785
802022201,10,101,1001,1,464.755
802022202,10,101,1001,1,464.755
802022301,10,101,1001,2,7126.22
802031101,10,101,1002,2,96.55
802031201,10,101,1002,2,86.895
802031202,10,101,1002,2,86.895
802031301,10,101,1002,2,1911.715
802032101,10,101,1002,2,3823.435
802032201,10,101,1002,2,1699.305
802032202,10,101,1002,2,1699.305
802032301,10,101,1002,2,28888.17
802051101,10,101,1002,2,283.855
802051201,10,101,1002,2,1078.64
802051202,10,101,1002,2,1078.64
802051301,10,101,1002,2,425.78
802052101,10,101,1002,2,2554.675
802052201,10,101,1002,2,18308.515
802052202,10,101,1002,2,18308.515
802052301,10,101,1002,2,8515.59
802061101,10,101,1002,2,183.41
802061201,10,101,1002,1,467.695
802061202,10,101,1002,1,467.695
802061301,10,101,1002,1,733.635
802062101,10,101,1002,1,3081.275
802062201,10,101,1002,1,3301.365
802062202,10,101,1002,1,3301.365
802062301,10,101,1002,1,31693.11
802071201,10,101,1001,1,2240.32
802071202,10,101,1001,2,2240.32
802071203,10,101,1001,2,2240.32
802071204,10,101,1001,1,2240.32
802071205,10,101,1001,2,2240.32
802071206,10,101,1001,2,2240.32
802071301,10,101,1001,2,23721.02
802071302,10,101,1001,1,23721.02
802091101,10,101,1002,2,187.32
802091201,10,101,1002,2,842.945
802091202,10,101,1002,2,842.945
802091301,10,101,1002,2,3184.46
802092101,10,101,1002,2,421.47
802092201,10,101,1002,2,421.47
802092202,10,101,1002,2,421.47
802092301,10,101,1002,2,41304.29
802101201,10,101,1011,1,25.615
802101202,10,101,1011,1,25.615
802101203,10,101,1011,1,25.615
802101301,10,101,1011,1,1639.47
802102101,10,101,1011,1,345.825
802102201,10,101,1011,1,1556.215
802102202,10,101,1011,1,1556.215
802102301,10,101,1011,1,39769.9
802111101,10,101,1012,1,243.15
802111201,10,101,1012,1,389.04
802111202,10,101,1012,1,389.04
802111301,10,101,1012,1,1264.385
802112101,10,101,1012,1,2334.25
802112201,10,101,1012,1,7878.085
802112202,10,101,1012,1,7878.085
802112301,10,101,1012,1,12546.585
802121201,10,101,1011,1,107.06
802121202,10,101,1011,1,107.06
802121203,10,101,1011,1,107.06
802121204,10,101,1011,1,107.06
802121301,10,101,1011,1,10491.835
802122301,10,101,1011,1,5995.335
802122302,10,101,1011,1,5995.335
802122303,10,101,1011,1,5995.335
802131201,10,101,1013,1,1161.285
802131202,10,101,1013,1,1161.285
802131203,10,101,1013,1,1161.285
802131301,10,101,1013,1,44.665
802131302,10,101,1013,1,44.665
802132201,10,101,1013,1,8813.85
802132202,10,101,1013,1,8813.85
802132203,10,101,1013,1,8813.85
802141101,10,101,1010,1,29.365
802141102,10,101,1010,9,29.365
802141201,10,101,1010,1,371.925
802141202,10,101,1010,1,371.925
802141301,10,101,1010,1,2074.955
802142201,10,101,1010,1,783.0
802142202,10,101,1010,1,783.0
802142301,10,101,1010,1,27013.54
802151101,10,101,1013,1,203.4
802151201,10,101,1013,1,419.515
802151202,10,101,1013,1,419.515
802151301,10,101,1013,1,1627.2
802152101,10,101,1013,1,2974.73
802152201,10,101,1013,1,5949.455
802152202,10,101,1013,1,5949.455
802152301,10,101,1013,2,18839.945
802161101,10,101,1013,1,53.95
802161201,10,101,1013,1,209.05
802161202,10,101,1013,1,209.05
802161301,10,101,1013,1,944.085
802162101,10,101,1013,1,1820.74
802162201,10,101,1013,1,3459.4
802162202,10,101,1013,1,3459.4
802162301,10,101,1013,1,28403.51
